,Id,SalePrice
494,1955,112983.58
495,1956,267020.78
496,1957,144413.39
497,1958,320325.3
498,1959,130252.09
499,1960,98918.18
500,1961,119947.016
501,1962,66207.78
502,1963,79460.86
503,1964,110292.41
504,1965,150286.81
505,1966,120792.09
506,1967,270502.06
507,1968,392216.2
508,1969,346109.38
509,1970,353164.12
510,1971,431754.53
511,1972,344259.9
512,1973,256612.23
513,1974,297550.2
514,1975,376881.0
515,1976,286046.7
516,1977,326872.47
517,1978,324831.06
518,1979,301157.62
519,1980,188558.77
520,1981,321918.94
521,1982,207945.86
522,1983,188535.55
523,1984,166108.55
524,1985,220312.7
525,1986,210027.2
526,1987,177032.47
527,1988,169205.33
528,1989,188628.2
529,1990,215368.83
530,1991,210965.55
531,1992,213508.95
532,1993,158638.7
533,1994,226518.72
534,1995,175487.61
535,1996,269532.7
536,1997,303623.06
537,1998,318522.0
538,1999,269686.62
539,2000,320064.3
540,2001,143508.39
541,2002,231504.2
542,2003,258659.11
543,2004,266944.56
544,2005,220648.77
545,2006,199992.88
546,2007,225861.9
547,2008,183220.14
548,2009,173859.39
549,2010,187038.36
550,2011,91195.734
551,2012,158661.89
552,2013,162407.64
553,2014,170834.31
554,2015,187585.64
555,2016,180035.25
556,2017,185279.14
557,2018,104009.5
558,2019,148787.8
559,2020,68440.484
560,2021,83195.8
561,2022,194078.86
562,2023,130953.77
563,2024,278149.56
564,2025,334000.25
565,2026,159003.11
566,2027,165594.22
567,2028,163878.9
568,2029,162127.56
569,2030,240715.17
570,2031,219363.88
571,2032,217485.42
572,2033,238715.55
573,2034,172382.48
574,2035,187571.64
575,2036,199670.67
576,2037,205974.56
577,2038,261899.58
578,2039,228111.48
579,2040,346637.1
580,2041,281859.47
581,2042,189258.89
582,2043,170066.83
583,2044,168649.92
584,2045,238469.8
585,2046,139299.06
586,2047,130785.055
587,2048,152620.1
588,2049,149280.2
589,2050,161489.77
590,2051,85556.13
591,2052,93608.66
592,2053,140814.42
593,2054,70283.69
594,2055,156041.45
595,2056,143321.8
596,2057,109023.72
597,2058,228049.05
598,2059,109985.84
599,2060,177155.36
600,2061,173964.08
601,2062,112241.234
602,2063,96209.02
603,2064,142613.8
604,2065,55366.723
605,2066,163851.25
606,2067,89135.96
607,2068,143293.73
608,2069,71078.14
609,2070,128363.22
610,2071,98578.33
611,2072,160033.27
612,2073,143698.64
613,2074,113158.12
614,2075,130036.06
615,2076,98248.234
616,2077,105483.86
617,2078,104193.45
618,2079,115873.52
619,2080,129112.64
620,2081,122300.35
621,2082,105594.984
622,2083,115683.58
623,2084,98705.53
624,2085,98607.16
625,2086,31320.938
626,2087,123478.13
627,2088,70605.33
628,2089,65251.637
629,2090,148336.55
630,2091,108672.375
631,2092,79348.67
632,2093,118130.72
633,2094,74310.69
634,2095,126289.05
635,2096,80003.625
636,2097,112983.8
637,2098,107408.72
638,2099,40125.133
639,2100,42658.367
640,2101,89130.14
641,2102,154276.42
642,2103,103660.92
643,2104,151199.02
644,2105,132848.08
645,2106,57582.617
646,2107,167769.77
647,2108,84064.29
648,2109,90256.14
649,2110,131339.95
650,2111,115784.734
651,2112,87123.92
652,2113,99093.56
653,2114,136083.27
654,2115,134845.45
655,2116,105412.11
656,2117,124967.66
657,2118,85660.8
658,2119,116865.47
659,2120,113859.766
660,2121,86312.34
661,2122,87445.234
662,2123,46963.906
663,2124,119541.94
664,2125,131872.86
665,2126,164314.44
666,2127,146117.23
667,2128,141868.31
668,2129,78612.57
669,2130,84304.47
670,2131,141154.05
671,2132,86883.19
672,2133,111755.36
673,2134,85646.83
674,2135,76835.586
675,2136,109475.1
676,2137,84824.67
677,2138,133823.88
678,2139,144655.48
679,2140,124733.625
680,2141,167248.08
681,2142,85180.2
682,2143,153782.83
683,2144,109343.945
684,2145,144241.33
685,2146,121875.75
686,2147,91174.88
687,2148,112339.586
688,2149,162299.95
689,2150,223772.05
690,2151,80310.164
691,2152,150265.97
692,2153,159247.22
693,2154,59369.0
694,2155,151862.48
695,2156,275110.06
696,2157,243752.67
697,2158,246047.61
698,2159,198151.61
699,2160,167653.45
700,2161,253619.5
701,2162,419304.62
702,2163,334783.56
703,2164,258937.39
704,2165,177234.48
705,2166,129612.0
706,2167,216205.31
707,2168,177375.34
708,2169,182756.56
709,2170,191911.17
710,2171,132810.27
711,2172,121319.99
712,2173,187547.45
713,2174,232370.2
714,2175,297733.12
715,2176,303752.94
716,2177,255155.7
717,2178,209636.08
718,2179,141340.92
719,2180,177364.69
720,2181,181708.02
721,2182,228132.44
722,2183,179664.27
723,2184,104037.84
724,2185,98148.01
725,2186,151922.86
726,2187,168163.7
727,2188,146128.84
728,2189,373734.0
729,2190,37864.016
730,2191,66225.07
731,2192,55667.383
732,2193,75453.09
733,2194,132788.33
734,2195,38253.664
735,2196,76419.266
736,2197,125886.375
737,2198,169195.86
738,2199,184613.89
739,2200,114995.12
740,2201,129228.94
741,2202,164051.64
742,2203,118151.16
743,2204,156636.67
744,2205,109952.305
745,2206,91021.375
746,2207,202125.39
747,2208,251529.98
748,2209,181452.45
749,2210,92977.42
750,2211,83667.36
751,2212,116822.37
752,2213,112558.234
753,2214,99607.2
754,2215,89639.2
755,2216,79439.2
756,2217,72673.59
757,2218,90568.234
758,2219,67103.33
759,2220,66208.45
760,2221,294928.75
761,2222,252559.73
762,2223,300625.78
763,2224,221935.27
764,2225,135703.7
765,2226,186717.42
766,2227,198870.39
767,2228,258147.83
768,2229,234826.52
769,2230,134942.62
770,2231,202774.47
771,2232,176982.3
772,2233,182031.22
773,2234,235646.98
774,2235,203872.27
775,2236,263915.75
776,2237,342823.38
777,2238,174742.2
778,2239,41633.367
779,2240,147707.83
780,2241,169862.95
781,2242,104965.18
782,2243,119991.53
783,2244,80352.08
784,2245,57829.35
785,2246,125707.05
786,2247,128313.734
787,2248,109960.66
788,2249,125017.34
789,2250,126003.54
790,2251,190844.34
791,2252,182118.94
792,2253,135048.27
793,2254,164033.3
794,2255,185393.45
795,2256,181430.31
796,2257,227761.36
797,2258,150654.94
798,2259,180566.23
799,2260,78339.06
800,2261,173299.75
801,2262,186491.8
802,2263,319413.75
803,2264,469167.16
804,2265,107384.375
805,2266,264415.03
806,2267,352202.03
807,2268,267511.38
808,2269,147951.98
809,2270,207871.12
810,2271,235909.48
811,2272,99703.3
812,2273,179703.92
813,2274,183925.75
814,2275,193801.55
815,2276,221121.64
816,2277,202717.05
817,2278,141030.78
818,2279,107570.56
819,2280,127896.62
820,2281,167223.34
821,2282,200736.19
822,2283,95811.766
823,2284,111178.66
824,2285,128497.94
825,2286,117203.95
826,2287,315471.94
827,2288,262618.53
828,2289,348801.5
829,2290,383130.28
830,2291,292323.88
831,2292,388197.94
832,2293,408116.75
833,2294,380852.66
834,2295,460376.38
835,2296,275269.6
836,2297,283249.3
837,2298,348417.16
838,2299,366101.2
839,2300,299840.8
840,2301,264178.06
841,2302,250915.67
842,2303,230547.28
843,2304,237122.81
844,2305,191925.2
845,2306,189213.33
846,2307,191146.89
847,2308,231504.61
848,2309,262111.47
849,2310,189982.62
850,2311,198195.81
851,2312,160320.86
852,2313,156475.64
853,2314,132961.61
854,2315,160108.33
855,2316,168646.67
856,2317,170793.67
857,2318,157680.7
858,2319,173927.9
859,2320,173160.45
860,2321,234716.4
861,2322,175345.11
862,2323,178069.8
863,2324,157448.47
864,2325,201740.83
865,2326,167930.86
866,2327,206486.02
867,2328,218507.16
868,2329,169107.3
869,2330,174605.94
870,2331,337337.84
871,2332,359727.78
872,2333,302160.2
873,2334,249163.23
874,2335,255691.58
875,2336,310636.97
876,2337,196888.45
877,2338,273252.75
878,2339,212946.92
879,2340,391626.22
880,2341,258002.73
881,2342,221502.67
882,2343,221728.39
883,2344,209017.84
884,2345,238175.89
885,2346,197425.2
886,2347,177641.89
887,2348,214664.6
888,2349,164701.05
889,2350,260969.8
890,2351,219547.78
891,2352,230657.1
892,2353,232472.27
893,2354,107754.28
894,2355,125948.484
895,2356,133775.98
896,2357,190209.33
897,2358,182620.27
898,2359,95864.14
899,2360,92177.6
900,2361,157507.67
901,2362,269161.88
902,2363,109627.83
903,2364,167245.75
904,2365,206055.98
905,2366,172665.69
906,2367,196796.38
907,2368,192476.23
908,2369,204075.61
909,2370,160202.34
910,2371,156849.34
911,2372,175220.16
912,2373,241793.45
913,2374,300097.6
914,2375,247076.52
915,2376,318538.5
916,2377,358768.75
917,2378,122571.086
918,2379,221771.6
919,2380,138293.7
920,2381,156456.3
921,2382,227315.06
922,2383,194220.34
923,2384,236920.88
924,2385,169969.08
925,2386,105664.71
926,2387,119236.47
927,2388,76955.8
928,2389,99220.56
929,2390,133591.52
930,2391,149630.06
931,2392,114557.89
932,2393,152040.67
933,2394,112238.516
934,2395,230456.61
935,2396,127887.08
936,2397,230093.83
937,2398,163077.83
938,2399,56194.61
939,2400,57128.555
940,2401,88418.24
941,2402,118203.734
942,2403,120619.86
943,2404,135482.58
944,2405,153569.23
945,2406,138162.77
946,2407,134890.9
947,2408,141722.52
948,2409,103368.54
949,2410,191365.95
950,2411,88013.52
951,2412,139243.7
952,2413,108083.12
953,2414,169780.02
954,2415,106728.195
955,2416,95148.484
956,2417,135114.39
957,2418,151554.22
958,2419,108824.234
959,2420,118318.59
960,2421,136688.14
961,2422,97760.24
962,2423,116047.6
963,2424,138496.86
964,2425,264330.06
965,2426,104516.84
966,2427,130502.625
967,2428,196758.48
968,2429,99548.3
969,2430,124015.75
970,2431,100322.74
971,2432,131068.53
972,2433,142504.08
973,2434,75696.58
974,2435,153732.36
975,2436,89490.734
976,2437,96070.875
977,2438,110627.945
978,2439,103226.62
979,2440,105130.57
980,2441,71163.53
981,2442,83230.95
982,2443,118250.336
983,2444,129452.33
984,2445,94882.72
985,2446,168046.42
986,2447,171456.36
987,2448,158240.3
988,2449,127040.266
989,2450,111597.586
990,2451,101454.516
991,2452,173734.11
992,2453,73216.0
993,2454,69418.83
994,2455,67737.69
995,2456,72028.91
996,2457,106376.77
997,2458,90316.86
998,2459,133031.9
999,2460,102555.836
1000,2461,133805.03
1001,2462,126874.42
1002,2463,104112.49
1003,2464,161336.52
1004,2465,177945.28
1005,2466,102017.766
1006,2467,74334.05
1007,2468,54772.63
1008,2469,48458.33
1009,2470,197932.84
1010,2471,224428.45
1011,2472,127126.0
1012,2473,79541.96
1013,2474,79438.266
1014,2475,230194.39
1015,2476,64072.98
1016,2477,100621.164
1017,2478,142522.75
1018,2479,92137.89
1019,2480,168518.45
1020,2481,103974.945
1021,2482,95724.22
1022,2483,86713.68
1023,2484,100500.336
1024,2485,131976.84
1025,2486,160973.19
1026,2487,214937.45
1027,2488,145787.27
1028,2489,161538.78
1029,2490,155265.45
1030,2491,143124.22
1031,2492,175314.25
1032,2493,143484.08
1033,2494,96918.234
1034,2495,75482.02
1035,2496,270229.75
1036,2497,133716.39
1037,2498,91537.64
1038,2499,78970.734
1039,2500,89205.74
1040,2501,121075.53
1041,2502,111521.4
1042,2503,134337.17
1043,2504,157410.52
1044,2505,212580.44
1045,2506,254812.78
1046,2507,297381.25
1047,2508,260194.62
1048,2509,222250.4
1049,2510,222401.42
1050,2511,176273.33
1051,2512,201826.7
1052,2513,217698.36
1053,2514,239344.47
1054,2515,136728.23
1055,2516,153953.03
1056,2517,109471.14
1057,2518,127120.16
1058,2519,228674.19
1059,2520,219111.08
1060,2521,184989.88
1061,2522,213362.08
1062,2523,90991.83
1063,2524,107229.26
1064,2525,141282.55
1065,2526,130731.02
1066,2527,97995.26
1067,2528,115605.22
1068,2529,145964.0
1069,2530,144299.17
1070,2531,241557.23
1071,2532,216298.2
1072,2533,199401.52
1073,2534,220605.06
1074,2535,276137.06
1075,2536,244821.69
1076,2537,262122.67
1077,2538,178457.05
1078,2539,191936.4
1079,2540,162743.83
1080,2541,187676.52
1081,2542,140037.88
1082,2543,116795.95
1083,2544,89750.41
1084,2545,121725.06
1085,2546,86349.47
1086,2547,110226.52
1087,2548,121103.24
1088,2549,154620.17
1089,2550,750081.2
1090,2551,131374.94
1091,2552,161386.84
1092,2553,44532.68
1093,2554,84791.914
1094,2555,153122.14
1095,2556,92649.19
1096,2557,92385.414
1097,2558,81408.72
1098,2559,98756.1
1099,2560,95763.09
1100,2561,115437.09
1101,2562,90472.836
1102,2563,143309.66
1103,2564,201855.12
1104,2565,115169.55
1105,2566,149204.06
1106,2567,87073.11
1107,2568,234917.02
1108,2569,221091.27
1109,2570,91562.266
1110,2571,167089.2
1111,2572,162994.88
1112,2573,239799.98
1113,2574,217912.11
1114,2575,110275.984
1115,2576,75796.69
1116,2577,117248.555
1117,2578,105329.16
1118,2579,69189.39
1119,2580,115104.62
1120,2581,70444.336
1121,2582,98702.67
1122,2583,273752.7
1123,2584,190105.89
1124,2585,192159.14
1125,2586,232862.05
1126,2587,212092.53
1127,2588,194675.8
1128,2589,155226.58
1129,2590,192305.17
1130,2591,257900.2
1131,2592,202175.78
1132,2593,332614.25
1133,2594,188504.89
1134,2595,198064.81
1135,2596,316406.44
1136,2597,176160.92
1137,2598,273758.78
1138,2599,247114.08
1139,2600,200121.81
1140,2601,167009.08
1141,2602,82885.15
1142,2603,68676.31
1143,2604,89393.44
1144,2605,72770.77
1145,2606,146020.23
1146,2607,247882.42
1147,2608,162816.73
1148,2609,151283.11
1149,2610,108279.56
1150,2611,99904.125
1151,2612,152592.53
1152,2613,124108.66
1153,2614,112267.625
1154,2615,134018.75
1155,2616,143761.05
1156,2617,201392.36
1157,2618,252384.89
1158,2619,209256.36
1159,2620,166593.73
1160,2621,166756.17
1161,2622,177742.11
1162,2623,251044.7
1163,2624,300716.12
1164,2625,296780.8
1165,2626,160842.58
1166,2627,161487.05
1167,2628,373922.34
1168,2629,458981.38
1169,2630,324775.5
1170,2631,395444.94
1171,2632,368467.7
1172,2633,261838.8
1173,2634,375260.3
1174,2635,169518.92
1175,2636,198472.56
1176,2637,184027.77
1177,2638,228787.67
1178,2639,197320.42
1179,2640,150810.83
1180,2641,102158.61
1181,2642,207739.08
1182,2643,97495.8
1183,2644,92577.28
1184,2645,96244.36
1185,2646,87185.89
1186,2647,78925.81
1187,2648,128822.45
1188,2649,135956.23
1189,2650,130455.984
1190,2651,135431.3
1191,2652,351607.1
1192,2653,244280.33
1193,2654,237237.5
1194,2655,386831.34
1195,2656,295961.38
1196,2657,315287.97
1197,2658,275351.8
1198,2659,282408.72
1199,2660,305412.44
1200,2661,320663.22
1201,2662,338312.38
1202,2663,282747.28
1203,2664,246012.97
1204,2665,327903.9
1205,2666,266041.75
1206,2667,148255.52
1207,2668,166736.39
1208,2669,151065.69
1209,2670,265464.6
1210,2671,176537.64
1211,2672,186673.78
1212,2673,192769.7
1213,2674,188185.36
1214,2675,163053.3
1215,2676,180378.55
1216,2677,185898.84
1217,2678,279054.3
1218,2679,272954.66
1219,2680,260471.39
1220,2681,363208.3
1221,2682,336140.38
1222,2683,478865.56
1223,2684,296088.2
1224,2685,323704.94
1225,2686,237866.7
1226,2687,310149.12
1227,2688,209270.02
1228,2689,191678.47
1229,2690,374998.75
1230,2691,171244.75
1231,2692,100807.7
1232,2693,187728.69
1233,2694,105512.586
1234,2695,194409.27
1235,2696,181529.98
1236,2697,179721.28
1237,2698,75555.72
1238,2699,166017.45
1239,2700,139028.28
1240,2701,135800.23
1241,2702,103499.36
1242,2703,119285.8
1243,2704,117229.16
1244,2705,109787.23
1245,2706,101728.08
1246,2707,104060.84
1247,2708,123421.766
1248,2709,65876.234
1249,2710,110007.484
1250,2711,267898.34
1251,2712,393373.1
1252,2713,158663.61
1253,2714,141234.52
1254,2715,153389.2
1255,2716,145077.08
1256,2717,179824.4
1257,2718,205100.58
1258,2719,74126.82
1259,2720,162238.33
1260,2721,120372.42
1261,2722,133387.45
1262,2723,155169.23
1263,2724,123985.14
1264,2725,104519.34
1265,2726,141854.08
1266,2727,128367.15
1267,2728,175106.67
1268,2729,143965.5
1269,2730,135883.94
1270,2731,135422.92
1271,2732,148656.92
1272,2733,145546.2
1273,2734,123830.43
1274,2735,104899.586
1275,2736,116022.734
1276,2737,100903.17
1277,2738,112636.56
1278,2739,153159.64
1279,2740,129077.375
1280,2741,126872.38
1281,2742,123913.22
1282,2743,160779.56
1283,2744,139734.14
1284,2745,130180.88
1285,2746,99634.484
1286,2747,131646.62
1287,2748,127455.19
1288,2749,126281.17
1289,2750,133475.42
1290,2751,126026.69
1291,2752,194755.61
1292,2753,155128.34
1293,2754,207448.6
1294,2755,123272.22
1295,2756,122446.71
1296,2757,88414.85
1297,2758,128574.69
1298,2759,162170.05
1299,2760,110085.64
1300,2761,119533.42
1301,2762,123458.03
1302,2763,207068.23
1303,2764,122104.516
1304,2765,304711.84
1305,2766,119888.695
1306,2767,89937.766
1307,2768,101413.34
1308,2769,102417.97
1309,2770,132894.52
1310,2771,112265.75
1311,2772,92971.984
1312,2773,205559.53
1313,2774,92290.58
1314,2775,113212.516
1315,2776,142242.36
1316,2777,120379.16
1317,2778,81421.88
1318,2779,139457.92
1319,2780,40240.1
1320,2781,127904.67
1321,2782,77008.46
1322,2783,81465.44
1323,2784,84782.625
1324,2785,158442.97
1325,2786,64624.523
1326,2787,107250.91
1327,2788,82806.91
1328,2789,162743.33
1329,2790,86173.54
1330,2791,43471.89
1331,2792,88269.234
1332,2793,129865.875
1333,2794,100096.12
1334,2795,118671.72
1335,2796,114664.516
1336,2797,205191.75
1337,2798,112064.97
1338,2799,119474.2
1339,2800,59292.28
1340,2801,90855.0
1341,2802,118430.69
1342,2803,142399.17
1343,2804,148514.89
1344,2805,106293.56
1345,2806,64186.15
1346,2807,138739.67
1347,2808,140936.88
1348,2809,120718.34
1349,2810,109095.27
1350,2811,154060.14
1351,2812,157542.42
1352,2813,157732.08
1353,2814,156353.33
1354,2815,116348.17
1355,2816,215531.77
1356,2817,173873.25
1357,2818,135883.08
1358,2819,126466.99
1359,2820,122598.39
1360,2821,92365.79
